ServerID,VID,LAVN_VID,AID,LAVN_AID,Hypervisore_Risk,VM_vulnerability,VM_RiskScore,Threat
376,5,437,45,13,0.6849352395730638,0.7528757094351787,0.7528757094351787,0
214,495,265,46,78,0.7492124216143984,0.5855016840714314,0.5855016840714314,0
213,522,449,13,7,0.665841647986588,0.5274356721339156,0.5274356721339156,0
109,976,340,46,34,0.33288747858443424,0.12934976417061972,0.12934976417061972,0
158,610,115,48,95,0.5142599495320573,0.45063614641112737,0.45063614641112737,0
325,517,242,70,16,0.16004698520991756,0.2942010621377372,0.2942010621377372,0
192,599,454,51,12,0.6021454406297735,0.1916012738463968,0.1916012738463968,0
121,624,454,96,21,0.5523842970419637,0.3546214317764771,0.3546214317764771,0
283,327,450,79,76,0.933728320063263,0.3322129243621671,0.3322129243621671,0
334,477,206,78,38,0.7917989786974727,0.15742570681378287,0.15742570681378287,0
107,939,235,22,50,0.14249573667657967,0.04212513481897928,0.04212513481897928,0
33,771,255,62,14,0.8762653692437331,0.5351091667941597,0.5351091667941597,0
434,475,480,53,20,0.5255139822926271,0.08757666926325247,0.08757666926325247,0
349,302,455,77,98,0.2767329808796146,0.924640697122768,0.924640697122768,0
456,285,330,21,3,0.037933648819785226,0.5158285780482866,0.5158285780482866,0
140,201,44,71,52,0.16504765115456133,0.677015552677478,0.677015552677478,0
118,385,435,84,21,0.23141013339109584,0.4324381085283392,0.4324381085283392,0
99,909,406,46,56,0.16625945280931853,0.9637417406729103,0.9637417406729103,0
35,573,96,23,43,0.24208213652255228,0.41864624271542394,0.41864624271542394,0
421,162,259,34,53,0.04788494843171842,0.695051225493148,0.695051225493148,0
201,986,78,93,94,0.7490004840891534,0.35771073601414927,0.35771073601414927,0
418,655,230,72,49,0.9548531150893308,0.47963399093521775,0.47963399093521775,0
46,704,473,25,79,0.553737607601147,0.5597453781413766,0.5597453781413766,0
294,41,392,58,67,0.6649663670724918,0.9278869105236435,0.9278869105236435,1
78,881,400,88,44,0.5267504239633647,0.831680335533707,0.831680335533707,1
377,559,163,7,71,0.03812616846150463,0.9905947923935363,0.9905947923935363,0
486,993,374,70,23,0.36723065014568257,0.5950125683812829,0.5950125683812829,0
392,417,222,12,43,0.564403546498242,0.9347448583830053,0.9347448583830053,1
296,130,345,74,77,0.9521785410552359,0.49818166693265675,0.49818166693265675,0
381,365,486,17,8,0.29000786289032743,0.5872556590089745,0.5872556590089745,0
295,551,0,86,82,0.48603863197712316,0.533559989804319,0.533559989804319,0
347,669,64,54,22,0.39769994710844725,0.9072801756445351,0.9072801756445351,0
272,887,458,26,43,0.8874701873170168,0.661727684290706,0.661727684290706,0
68,434,84,86,18,0.19629569372689915,0.137071238859223,0.137071238859223,0
498,566,467,64,61,0.18611662633012904,0.23701857989895536,0.23701857989895536,0
188,511,497,78,27,0.9889202382005006,0.6236047142584762,0.6236047142584762,0
116,689,371,79,62,0.18580901106880376,0.8973041391302459,0.8973041391302459,0
448,14,385,3,55,0.30679233008533047,0.1465045525602463,0.1465045525602463,0
436,315,176,14,40,0.6741505919159072,0.8107228574032979,0.8107228574032979,1
315,730,88,56,69,0.058846463757614154,0.24519783483038282,0.24519783483038282,0
259,502,195,96,52,0.32447691222538777,0.9323362383287649,0.9323362383287649,0
321,822,35,96,50,0.27814465621657236,0.5463543118841135,0.5463543118841135,0
359,54,328,93,52,0.6518666264026197,0.08417028551006356,0.08417028551006356,0
237,831,292,6,85,0.33624218110429804,0.30062064359010177,0.30062064359010177,0
445,137,342,1,31,0.5562931689120265,0.26238847199077564,0.26238847199077564,0
302,59,169,34,26,0.3870468951546232,0.12744897802654165,0.12744897802654165,0
161,962,464,9,11,0.20541764168667032,0.21928746756722273,0.21928746756722273,0
186,859,454,21,32,0.9054759644786292,0.3007413497775747,0.3007413497775747,0
181,333,245,33,6,0.31072413680672717,0.5177333979408412,0.5177333979408412,0
470,343,386,20,22,0.7509616426546409,0.6495960720360604,0.6495960720360604,0
206,498,56,15,29,0.34437146127951945,0.39052524024452573,0.39052524024452573,0
439,997,499,79,33,0.6287978227544493,0.8435063745304536,0.8435063745304536,1
168,960,431,80,36,0.6859335330877512,0.22468588098919295,0.22468588098919295,0
213,314,130,50,74,0.7069284742142122,0.852217291271152,0.852217291271152,1
245,408,1,97,84,0.2594347768938946,0.3322508474628586,0.3322508474628586,0
199,626,53,13,69,0.5279966117083323,0.49374610979086087,0.49374610979086087,0
36,156,28,98,55,0.002689510417697827,0.5783956358521707,0.5783956358521707,0
374,79,429,41,78,0.9574630416064334,0.7318071087296127,0.7318071087296127,0
246,156,32,8,32,0.33337231085187946,0.6225588295958355,0.6225588295958355,0
468,398,120,54,10,0.6767367112716988,0.5327890843057368,0.5327890843057368,0
168,675,240,98,55,0.40792305934989914,0.18296403220005608,0.18296403220005608,0
245,66,8,45,24,0.7762848919218502,0.2511413814709237,0.2511413814709237,0
176,758,398,77,15,0.6243275244279309,0.6530264128916559,0.6530264128916559,0
297,273,218,99,70,0.8903165305642012,0.4627387811134014,0.4627387811134014,0
425,211,51,77,90,0.44759847313367995,0.7491421550564231,0.7491421550564231,0
164,410,498,75,46,0.8669215861355815,0.2049635686450232,0.2049635686450232,0
155,68,220,38,0,0.46884515303963215,0.7064765916366237,0.7064765916366237,0
27,693,273,21,76,0.9486659838563244,0.06819631967528572,0.06819631967528572,0
254,766,324,61,38,0.9229006496309056,0.3065206539231129,0.3065206539231129,0
206,46,184,41,95,0.5401642348667106,0.22595565561768038,0.22595565561768038,0
333,881,307,84,78,0.4994784643233908,0.62695280015165,0.62695280015165,0
48,980,418,50,26,0.3666175050815996,0.6753166219617853,0.6753166219617853,0
295,19,393,24,60,0.4828530833099878,0.0914127035071226,0.0914127035071226,0
480,59,389,89,8,0.5643593850136357,0.10499899412812819,0.10499899412812819,0
34,631,481,41,2,0.6958776623673145,0.27178453100447464,0.27178453100447464,0
343,171,84,37,76,0.4976324894274484,0.7258779695306152,0.7258779695306152,0
81,737,213,71,7,0.8626073615309475,0.18067912092821037,0.18067912092821037,0
382,269,1,56,59,0.9377012202872438,0.467273114809419,0.467273114809419,0
151,812,364,49,41,0.21320871117798412,0.035103678719038967,0.035103678719038967,0
38,407,53,93,71,0.938816775531211,0.2612705652769117,0.2612705652769117,0
363,980,470,97,18,0.7592254378520592,0.7535691601021369,0.7535691601021369,0
440,218,371,91,99,0.690646708748484,0.8676142887650922,0.8676142887650922,1
424,704,416,21,82,0.5198003816305353,0.5811884277724848,0.5811884277724848,0
39,314,472,48,83,0.9057236229926757,0.42912601541008566,0.42912601541008566,0
124,355,247,79,25,0.4599638702461806,0.5503168088171615,0.5503168088171615,0
190,927,425,32,63,0.14298110785159346,0.20600685091655468,0.20600685091655468,0
385,357,81,5,14,0.8928139013216647,0.9024055175329893,0.9024055175329893,1
22,51,258,51,50,0.5598168645679922,0.4094958689879472,0.4094958689879472,0
459,405,240,45,85,0.8901256095742347,0.763544156237424,0.763544156237424,0
286,724,207,89,63,0.7097487368579117,0.11615024260715712,0.11615024260715712,0
277,233,361,98,9,0.317865588921436,0.8175933811036911,0.8175933811036911,0
450,290,202,60,23,0.7929282341082116,0.22823328469960524,0.22823328469960524,0
117,556,174,83,77,0.9086615011014789,0.14189682057850905,0.14189682057850905,0
338,164,251,79,50,0.8057458102177337,0.8022197950256277,0.8022197950256277,1
375,846,291,39,44,0.720773051750386,0.5896057090830896,0.5896057090830896,0
468,11,2,26,13,0.09297404922194719,0.236685334241163,0.236685334241163,0
343,453,140,10,40,0.6615976840929597,0.376152627543191,0.376152627543191,0
346,597,233,38,32,0.6138916004420643,0.9395471167178419,0.9395471167178419,1
248,137,213,90,77,0.364951687398684,0.6034687198233588,0.6034687198233588,0
178,904,230,72,9,0.0884496502220149,0.2504678786572284,0.2504678786572284,0
205,118,309,5,38,0.24100217544560254,0.817397814672107,0.817397814672107,0
306,177,475,67,24,0.2773709585044998,0.7197315875669683,0.7197315875669683,0
284,350,213,64,18,0.3087936664237573,0.5434898385202177,0.5434898385202177,0
88,799,104,29,97,0.42908506603193464,0.6034288043044126,0.6034288043044126,0
58,709,70,54,2,0.15453594968377415,0.7694061993410659,0.7694061993410659,0
346,425,126,78,93,0.984090650825968,0.40907713287334013,0.40907713287334013,0
431,659,305,82,54,0.7019625325875273,0.3802721593772913,0.3802721593772913,0
211,810,406,33,1,0.922985961555438,0.20152007608631461,0.20152007608631461,0
327,963,117,60,77,0.797519380500945,0.7947473961559194,0.7947473961559194,0
347,757,110,95,68,0.10740042132019678,0.42106539397350706,0.42106539397350706,0
461,905,105,18,99,0.1797083082025328,0.09808248152278887,0.09808248152278887,0
192,428,482,71,25,0.14774280856931077,0.6983423668385211,0.6983423668385211,0
277,256,244,86,69,0.0752882126908545,0.8729753566413107,0.8729753566413107,0
21,207,175,76,80,0.27837551307062913,0.8916410659928041,0.8916410659928041,0
333,981,399,64,69,0.5284336315581308,0.6176036886124978,0.6176036886124978,0
315,444,401,12,26,0.009580823043238484,0.8440061189621494,0.8440061189621494,0
346,838,388,6,82,0.37769350913258315,0.7388125410926402,0.7388125410926402,0
284,119,274,34,76,0.8099941841972437,0.3861950944488889,0.3861950944488889,0
213,268,307,75,55,0.2870657400187121,0.25058578237156925,0.25058578237156925,0
477,738,440,80,88,0.12042685521791996,0.930454782203475,0.930454782203475,0
49,638,153,94,78,0.8648245635001877,0.320329577434435,0.320329577434435,0
457,237,190,73,19,0.9373340238906765,0.9125484988683894,0.9125484988683894,1
252,83,124,91,4,0.5261636447496032,0.46192763198866715,0.46192763198866715,0
417,196,305,93,15,0.11037868228056291,0.24873199807461632,0.24873199807461632,0
265,0,118,48,9,0.6698170510648342,0.8027770885217135,0.8027770885217135,1
112,342,169,81,58,0.7532105587771805,0.12997232851045393,0.12997232851045393,0
388,616,105,86,87,0.7690984934428988,0.015240648202641038,0.015240648202641038,0
188,341,61,80,26,0.2596485742047683,0.46143779581976974,0.46143779581976974,0
374,979,408,85,10,0.6105456207884582,0.45604103842478294,0.45604103842478294,0
390,312,268,64,86,0.3456535042979697,0.8825313546256427,0.8825313546256427,0
42,299,47,14,57,0.6024415135494853,0.0032111088100731378,0.0032111088100731378,0
165,256,20,46,38,0.7787583299945333,0.1753890572274397,0.1753890572274397,0
154,329,155,57,14,0.027270042583271703,0.27551876254174434,0.27551876254174434,0
354,824,226,29,46,0.26800088125554455,0.9438561090860651,0.9438561090860651,0
488,591,403,98,36,0.8153524833196873,0.7184767810142236,0.7184767810142236,0
221,733,380,38,94,0.7650570183325661,0.7378730201607814,0.7378730201607814,0
263,771,220,39,12,0.728388821289327,0.4304957148281625,0.4304957148281625,0
246,323,405,54,58,0.07854156614742325,0.7775775644532106,0.7775775644532106,0
435,686,391,84,55,0.05367704740494106,0.0465135010094917,0.0465135010094917,0
266,157,346,80,37,0.13267049282606935,0.051858841847034154,0.051858841847034154,0
49,646,407,70,56,0.8902496396277623,0.2877825199185843,0.2877825199185843,0
75,568,65,36,73,0.9471499183004299,0.2404318591045964,0.2404318591045964,0
345,24,155,55,74,0.3332685503231231,0.24127215922571177,0.24127215922571177,0
486,547,402,56,14,0.8078176741905825,0.8441362348906343,0.8441362348906343,1
387,19,72,97,65,0.3372179556994268,0.22134842103957775,0.22134842103957775,0
421,112,284,66,91,0.5058400288527365,0.2180593325519825,0.2180593325519825,0
30,212,146,67,32,0.3320878295396905,0.8328673338255141,0.8328673338255141,0
389,22,483,15,31,0.5684307699308024,0.22366871517982645,0.22366871517982645,0
193,267,414,97,75,0.8455542048488836,0.5630506218479614,0.5630506218479614,0
135,851,171,95,77,0.9310012060246992,0.8315584653703866,0.8315584653703866,1
151,823,253,16,41,0.38543267234995204,0.4072030224196419,0.4072030224196419,0
227,484,308,64,58,0.4770474693024642,0.919737481356906,0.919737481356906,0
75,472,325,66,63,0.6441195558742657,0.18132373090103138,0.18132373090103138,0
74,638,358,65,6,0.5953205038121971,0.20867509134137585,0.20867509134137585,0
226,479,200,67,29,0.013505365121962876,0.5997513514794615,0.5997513514794615,0
182,588,282,48,43,0.3528319151051884,0.08960248746688637,0.08960248746688637,0
352,287,438,4,37,0.25065583454356266,0.5083823236218477,0.5083823236218477,0
304,895,497,85,39,0.4083512653314255,0.11840306302828829,0.11840306302828829,0
247,496,413,72,82,0.8092724193649597,0.9753283839657096,0.9753283839657096,1
132,890,124,6,24,0.48504190034166805,0.39538961541786555,0.39538961541786555,0
438,734,250,77,78,0.719243113244766,0.617476487205345,0.617476487205345,0
480,693,390,22,70,0.35587273222839577,0.33645703446494035,0.33645703446494035,0
261,79,330,67,83,0.41529534457764494,0.9935455673611632,0.9935455673611632,0
120,367,351,31,11,0.6680204932169843,0.6914602746149648,0.6914602746149648,0
263,406,71,66,79,0.9752770315414705,0.4608053645905068,0.4608053645905068,0
129,60,451,21,92,0.1616381502386801,0.3000635548562608,0.3000635548562608,0
486,328,129,41,2,0.0027955060769832007,0.3331607491612444,0.3331607491612444,0
351,951,376,60,43,0.550116392140039,0.8283354747084176,0.8283354747084176,1
373,550,380,37,14,0.35672494444709824,0.8178686440980101,0.8178686440980101,0
203,293,226,5,77,0.7829938353919736,0.9629005266089702,0.9629005266089702,1
19,990,241,56,30,0.2942129811358275,0.8631104154845725,0.8631104154845725,0
87,534,37,30,17,0.40828643202494685,0.3983927545460181,0.3983927545460181,0
314,835,6,62,30,0.20301126425031846,0.7403343556124292,0.7403343556124292,0
100,722,440,50,85,0.17015575936116423,0.23092059730594305,0.23092059730594305,0
297,699,39,51,65,0.8725469955257684,0.11189038471005519,0.11189038471005519,0
256,889,420,19,49,0.7232142591136486,0.21998859729631925,0.21998859729631925,0
490,444,84,96,97,0.41549024479757646,0.34626212119924105,0.34626212119924105,0
421,299,481,14,91,0.09974753551547444,0.2407539999274343,0.2407539999274343,0
178,460,208,72,12,0.452749464958874,0.4224972455255336,0.4224972455255336,0
0,82,337,11,12,0.7873939859544008,0.9736116024879502,0.9736116024879502,1
306,66,26,2,99,0.36137665457650303,0.8649742271106494,0.8649742271106494,0
238,510,9,19,26,0.16085010443272263,0.09073506968345457,0.09073506968345457,0
254,660,401,2,91,0.15675359273086353,0.6287962032002199,0.6287962032002199,0
437,825,454,86,15,0.7332987279757148,0.9527010125548488,0.9527010125548488,1
296,938,454,94,42,0.4199394144125008,0.23716851218372914,0.23716851218372914,0
94,737,361,6,39,0.023479891979037992,0.5760026331485015,0.5760026331485015,0
68,208,211,26,15,0.26334913038723673,0.5013391831217214,0.5013391831217214,0
203,661,15,31,51,0.2051489961352948,0.6366159868012051,0.6366159868012051,0
428,637,438,5,67,0.28452908317005565,0.8441562673351195,0.8441562673351195,0
57,139,400,51,97,0.4110545652978783,0.8942979961708135,0.8942979961708135,0
240,628,140,79,84,0.5273274936193513,0.3993582423490789,0.3993582423490789,0
85,283,373,72,72,0.1303030063535493,0.40654856136789663,0.40654856136789663,0
200,498,78,46,36,0.44448130340379255,0.8607626220050324,0.8607626220050324,0
452,713,297,84,2,0.558656677663537,0.7282778976729548,0.7282778976729548,0
345,80,94,15,13,0.5160756357684476,0.311319869943639,0.311319869943639,0
330,640,44,67,35,0.7463705430149793,0.43830535562793904,0.43830535562793904,0
346,665,45,44,74,0.9969371485022254,0.747403983249813,0.747403983249813,0
184,46,468,59,39,0.3821200915759644,0.7366618085740395,0.7366618085740395,0
121,848,388,8,58,0.2532078319072405,0.6062765534606965,0.6062765534606965,0
168,110,217,99,98,0.8287440643932645,0.6496955514386923,0.6496955514386923,0
169,966,77,86,27,0.3356210878389122,0.5864954098557033,0.5864954098557033,0
454,508,213,2,28,0.929932263240131,0.4479548799019534,0.4479548799019534,0
175,645,200,19,0,0.1301106470660357,0.13974835631686777,0.13974835631686777,0
449,39,117,55,0,0.2434499016238827,0.6741709248543779,0.6741709248543779,0
466,7,249,59,71,0.7684552689017032,0.3923144953617316,0.3923144953617316,0
232,362,338,48,56,0.16901394393789126,0.11712172649760821,0.11712172649760821,0
27,491,28,3,18,0.19871103948890922,0.37321122604932666,0.37321122604932666,0
241,819,28,84,90,0.46374435013455506,0.3285131510450595,0.3285131510450595,0
172,708,243,43,18,0.6023076872473844,0.7979143322633448,0.7979143322633448,0
124,702,101,1,78,0.38351350044649446,0.8112587224484663,0.8112587224484663,0
440,810,492,36,43,0.8307880007350525,0.17288744470386375,0.17288744470386375,0
396,849,463,4,79,0.10688136763764278,0.6677850135310017,0.6677850135310017,0
123,607,421,48,78,0.8482856372764388,0.19852682445238612,0.19852682445238612,0
229,317,253,45,86,0.18206206503045086,0.7884214459541429,0.7884214459541429,0
4,961,329,1,47,0.0641091791958961,0.036975220587621815,0.036975220587621815,0
128,342,485,98,59,0.3157862143241734,0.4565704423639527,0.4565704423639527,0
188,600,91,25,2,0.39723117116852646,0.2519327548881318,0.2519327548881318,0
491,153,141,55,82,0.6891878352199375,0.5844008186834564,0.5844008186834564,0
460,68,252,83,77,0.10312115554167356,0.2634178746522555,0.2634178746522555,0
305,974,481,33,70,0.5842011196132338,0.6866131671269727,0.6866131671269727,0
268,231,228,29,18,0.9927935544801938,0.2881470378142318,0.2881470378142318,0
346,688,386,12,80,0.09938803988145606,0.7125889956935706,0.7125889956935706,0
329,387,328,34,14,0.05522811047906606,0.6375392460380722,0.6375392460380722,0
122,359,476,99,32,0.5308237945568498,0.9336717399568264,0.9336717399568264,1
57,940,468,84,5,0.8619124417382875,0.6505399929713569,0.6505399929713569,0
211,768,450,35,83,0.7586628752198274,0.8752158690985671,0.8752158690985671,1
394,676,3,27,0,0.8726695137522689,0.8285788483682716,0.8285788483682716,1
77,882,210,51,23,0.8652993211780218,0.1647838300277954,0.1647838300277954,0
310,981,153,97,43,0.4682093402071297,0.7852917626571347,0.7852917626571347,0
7,589,463,57,0,0.5605621824785377,0.8182293254359109,0.8182293254359109,1
125,124,201,62,95,0.6046945717994445,0.10886761516270382,0.10886761516270382,0
235,958,392,79,25,0.5496581686402402,0.3214643508522027,0.3214643508522027,0
79,426,176,41,32,0.031583886219909374,0.016791554104097273,0.016791554104097273,0
201,926,20,98,26,0.4788171317017661,0.6410129004686865,0.6410129004686865,0
372,67,398,31,48,0.4927910743191054,0.1583635675802254,0.1583635675802254,0
494,33,302,24,46,0.6820331249511272,0.5749311129661602,0.5749311129661602,0
435,185,286,41,53,0.6597221785164935,0.9924937187114389,0.9924937187114389,1
18,325,278,39,47,0.7938985757070578,0.564162847502837,0.564162847502837,0
356,719,155,26,33,0.7450829737980343,0.9321230512441577,0.9321230512441577,1
211,304,477,73,65,0.7587415723190426,0.5912087822206186,0.5912087822206186,0
115,399,244,0,42,0.47598529074443297,0.7719570654916337,0.7719570654916337,0
192,226,175,42,96,0.07128507785826343,0.8152787182253932,0.8152787182253932,0
452,421,363,27,43,0.6545518886892748,0.5581478022803089,0.5581478022803089,0
6,811,84,83,84,0.01283011378377552,0.3382229734331582,0.3382229734331582,0
129,376,157,80,39,0.6820321094357141,0.4181693286524093,0.4181693286524093,0
486,642,251,43,92,0.7852623176066595,0.30057229147892395,0.30057229147892395,0
441,249,497,40,48,0.6639854295828012,0.07322331975103402,0.07322331975103402,0
466,431,110,97,74,0.49831561355128196,0.6699068474729767,0.6699068474729767,0
392,88,45,46,45,0.6243202842098984,0.7889234792016826,0.7889234792016826,0
497,268,413,26,8,0.6232951412207677,0.30778282676573543,0.30778282676573543,0
7,8,23,25,17,0.5877876092978364,0.8104881331780461,0.8104881331780461,1
209,981,201,27,30,0.8160146691718682,0.20379628921610704,0.20379628921610704,0
475,560,25,66,45,0.5701289117061488,0.07146531829426417,0.07146531829426417,0
435,846,323,87,90,0.21000360244608718,0.20093565550878678,0.20093565550878678,0
433,514,366,59,37,0.2159122988929404,0.30287065646618283,0.30287065646618283,0
94,411,22,35,72,0.4502251479038589,0.49541349672008494,0.49541349672008494,0
237,158,22,96,33,0.6986770028057825,0.44386455353924215,0.44386455353924215,0
250,611,477,60,52,0.7206916649318929,0.12741011529631507,0.12741011529631507,0
140,354,193,72,61,0.8059892834320248,0.7109064324663602,0.7109064324663602,0
383,103,80,74,94,0.9453995272465731,0.3003713691879911,0.3003713691879911,0
156,242,197,5,45,0.37074383786360054,0.6182322266966395,0.6182322266966395,0
371,153,477,60,86,0.4966226186387772,0.30648024743707425,0.30648024743707425,0
283,895,329,18,32,0.36725089127054855,0.47510494155655913,0.47510494155655913,0
286,48,136,9,33,0.8835036229570936,0.7491711538943124,0.7491711538943124,0
296,440,61,3,98,0.6771211322777052,0.9034616631303315,0.9034616631303315,1
334,29,457,1,41,0.35245010257526443,0.5405396776751027,0.5405396776751027,0
128,527,105,58,49,0.20295139750372493,0.7602494200922515,0.7602494200922515,0
315,446,468,86,71,0.4305715115951423,0.18762123330007363,0.18762123330007363,0
195,774,231,44,95,0.5454348263722311,0.02623148928793584,0.02623148928793584,0
6,239,94,4,53,0.6121269447264657,0.9328665274144812,0.9328665274144812,1
280,604,219,11,47,0.6268826729668356,0.9852074394454299,0.9852074394454299,1
191,895,429,19,55,0.8681480059665744,0.7043070117212976,0.7043070117212976,0
370,35,264,70,0,0.6094807303788456,0.08425965176668748,0.08425965176668748,0
123,111,491,10,28,0.9352469006399449,0.25789207134050773,0.25789207134050773,0
409,384,229,32,62,0.42877845653826563,0.3234893845870448,0.3234893845870448,0
472,666,439,33,79,0.8422044120916883,0.10866988851588155,0.10866988851588155,0
176,447,428,9,96,0.11077785674490148,0.9684054541734497,0.9684054541734497,0
387,942,253,44,17,0.05957380315506133,0.13215006990145584,0.13215006990145584,0
486,680,401,12,65,0.7218249969280928,0.39960509522126975,0.39960509522126975,0
338,659,193,32,88,0.5935754807725822,0.6783773595531967,0.6783773595531967,0
433,35,230,81,64,0.3041881686251131,0.3415229701755126,0.3415229701755126,0
326,983,147,91,32,0.4705688701325208,0.5196705383691195,0.5196705383691195,0
394,946,491,6,42,0.994778525784948,0.5484147877363045,0.5484147877363045,0
71,298,313,8,99,0.5815621909211087,0.4813415928364625,0.4813415928364625,0
233,82,64,62,83,0.5437879657674113,0.04943250314624259,0.04943250314624259,0
311,799,181,99,21,0.14074800928697273,0.8855046396772801,0.8855046396772801,0
378,983,453,67,55,0.9961244027817658,0.5906716255167843,0.5906716255167843,0
478,388,67,61,15,0.7016910208540177,0.5308480144790061,0.5308480144790061,0
9,94,477,97,90,0.3482135005610225,0.8393464199524882,0.8393464199524882,0
114,128,52,5,21,0.3151122085085557,0.024179121852536678,0.024179121852536678,0
236,33,100,24,67,0.6728513494200642,0.2705288304764776,0.2705288304764776,0
374,854,181,14,30,0.8629483542414973,0.7201438320692802,0.7201438320692802,0
381,509,37,2,76,0.2641349479288668,0.9873817926340164,0.9873817926340164,0
433,304,421,24,85,0.6310270051159588,0.5208372487884442,0.5208372487884442,0
2,110,153,61,25,0.7762479413314763,0.6657561816075781,0.6657561816075781,0
143,224,208,32,96,0.3000525568535607,0.06339599303235022,0.06339599303235022,0
432,503,351,49,68,0.39447597833282955,0.9402728127176679,0.9402728127176679,0
152,325,340,17,14,0.4571170468358827,0.4512623680862078,0.4512623680862078,0
151,7,134,74,81,0.3874675269944994,0.16530489693392048,0.16530489693392048,0
178,612,46,83,39,0.19385042535244634,0.1439963459909358,0.1439963459909358,0
188,148,279,64,70,0.6986631906483947,0.7550997465782898,0.7550997465782898,0
279,900,292,21,67,0.37434170518791543,0.8195481191728143,0.8195481191728143,0
480,207,242,92,50,0.9643118421702022,0.08135893495669833,0.08135893495669833,0
319,779,302,53,71,0.20425497908928958,0.9799775630123294,0.9799775630123294,0
463,186,242,41,56,0.5609284064851683,0.5970823881795096,0.5970823881795096,0
445,346,213,84,64,0.8127287259803563,0.6854861082221335,0.6854861082221335,0
267,868,192,54,6,0.12500839000966146,0.6895245428112736,0.6895245428112736,0
329,301,39,68,26,0.5918033911097738,0.8444846368830379,0.8444846368830379,1
242,865,334,59,16,0.8141473109123827,0.8677701829175204,0.8677701829175204,1
94,129,89,75,9,0.3441904902907543,0.1945661175722737,0.1945661175722737,0
195,967,125,48,2,0.23687048634755348,0.06819862579153768,0.06819862579153768,0
452,677,486,59,92,0.4847122212328068,0.5075337022938444,0.5075337022938444,0
322,237,155,52,11,0.5495820076304392,0.15693185001959076,0.15693185001959076,0
91,920,90,41,99,0.1631853513503987,0.1839130690368136,0.1839130690368136,0
45,507,246,77,95,0.32660830021769727,0.29576016348690315,0.29576016348690315,0
325,431,468,62,23,0.033617490487000246,0.04050082554857537,0.04050082554857537,0
108,144,56,86,93,0.4526125239115961,0.37427416675144654,0.37427416675144654,0
132,415,348,12,34,0.6264940228455758,0.6908324582297692,0.6908324582297692,0
292,136,142,72,60,0.9481770259528641,0.5935145926676637,0.5935145926676637,0
419,39,369,44,79,0.19991610195476384,0.028036730195468262,0.028036730195468262,0
216,142,364,90,77,0.8144053588826695,0.05967256010281474,0.05967256010281474,0
131,873,58,72,92,0.4152028216226543,0.16807524258925055,0.16807524258925055,0
153,898,491,55,20,0.45604073708113657,0.5502963031099761,0.5502963031099761,0
228,435,123,55,71,0.8999698803758513,0.663085873624084,0.663085873624084,0
79,345,160,58,99,0.4766945854366813,0.7601715507872356,0.7601715507872356,0
207,373,222,55,14,0.9764785928246404,0.3855976289547298,0.3855976289547298,0
459,250,148,21,95,0.3660327516227204,0.7345956176095441,0.7345956176095441,0
199,302,153,88,98,0.15212498092595572,0.6542964566004804,0.6542964566004804,0
168,244,140,51,83,0.014164557715688586,0.9216790002871544,0.9216790002871544,0
463,443,214,72,95,0.11793057986995326,0.15893155522208435,0.15893155522208435,0
290,520,74,42,39,0.21396794521394857,0.10886937652247108,0.10886937652247108,0
459,679,478,74,40,0.9510993783416394,0.05491736008495118,0.05491736008495118,0
425,543,367,84,69,0.2706551093283657,0.12738623172794106,0.12738623172794106,0
476,941,298,7,86,0.20218401732189561,0.6024855178204824,0.6024855178204824,0
405,789,257,48,36,0.21138635214701207,0.21942692971603583,0.21942692971603583,0
15,376,460,27,34,0.24795335254584183,0.7054438643187859,0.7054438643187859,0
478,845,122,6,72,0.5550711375351814,0.6581332393458166,0.6581332393458166,0
54,138,429,3,94,0.5661647765338663,0.11468219133741586,0.11468219133741586,0
167,605,467,49,53,0.4078248434698254,0.8350244583880126,0.8350244583880126,0
363,11,267,63,2,0.1559156267846833,0.5646101832122578,0.5646101832122578,0
122,151,397,39,71,0.7421206589897458,0.4287073618081564,0.4287073618081564,0
387,198,401,92,20,0.8173940147961364,0.045496093362834,0.045496093362834,0
116,9,167,38,24,0.7903591380730044,0.20108137689956485,0.20108137689956485,0
419,85,93,8,42,0.725792104676009,0.9635544388886672,0.9635544388886672,1
195,468,175,46,45,0.16887158818061931,0.5473898708080783,0.5473898708080783,0
451,651,36,43,53,0.1840095251157604,0.8788983588318823,0.8788983588318823,0
439,647,49,1,58,0.507497099311212,0.38374808959555173,0.38374808959555173,0
155,269,350,61,97,0.9071321990620405,0.8122887812863873,0.8122887812863873,1
105,494,49,16,79,0.8599427615411412,0.4472503882508575,0.4472503882508575,0
369,432,169,56,47,0.4259316532410199,0.7419911825685943,0.7419911825685943,0
407,608,285,11,56,0.8533480890443239,0.9102335829768379,0.9102335829768379,1
186,817,178,54,68,0.549606211451982,0.6779077977893867,0.6779077977893867,0
340,4,183,62,60,0.9244942304214934,0.3841420986284242,0.3841420986284242,0
120,172,214,39,47,0.9507191943711808,0.9904843692423874,0.9904843692423874,1
41,526,21,13,0,0.6209990967207857,0.2829543788486044,0.2829543788486044,0
447,281,132,63,49,0.08026263784088028,0.7825059600077328,0.7825059600077328,0
217,609,463,55,10,0.45628162087384183,0.9537914203803115,0.9537914203803115,0
77,202,390,37,79,0.2690814599760478,0.9406517675097817,0.9406517675097817,0
200,514,304,37,96,0.02199232881358404,0.477283305590262,0.477283305590262,0
